HourDK,PriceArea,FuelAllocationMethod,CO2PerkWh
2023-07-02T09:00:00,DK1,125%,99.704288
2023-07-02T09:00:00,DK2,125%,73.971096
2023-07-02T08:00:00,DK1,125%,71.92582
2023-07-02T08:00:00,DK2,125%,44.809376
2023-07-02T07:00:00,DK1,125%,74.14279
2023-07-02T07:00:00,DK2,125%,29.301669
2023-07-02T06:00:00,DK1,125%,96.766759
2023-07-02T06:00:00,DK2,125%,37.091377
2023-07-02T05:00:00,DK1,125%,88.382509
2023-07-02T05:00:00,DK2,125%,39.131103
2023-07-02T04:00:00,DK1,125%,100.682979
2023-07-02T04:00:00,DK2,125%,37.253115
2023-07-02T03:00:00,DK1,125%,92.903626
2023-07-02T03:00:00,DK2,125%,43.577549
2023-07-02T02:00:00,DK1,125%,63.280612
2023-07-02T02:00:00,DK2,125%,38.117733
2023-07-02T01:00:00,DK1,125%,56.087435
2023-07-02T01:00:00,DK2,125%,30.808218
2023-07-02T00:00:00,DK1,125%,62.550946
2023-07-02T00:00:00,DK2,125%,32.915347
2023-07-01T23:00:00,DK1,125%,77.57541
2023-07-01T23:00:00,DK2,125%,31.951806
2023-07-01T22:00:00,DK1,125%,51.064428
2023-07-01T22:00:00,DK2,125%,27.430186
2023-07-01T21:00:00,DK1,125%,46.157474
2023-07-01T21:00:00,DK2,125%,24.132146
2023-07-01T20:00:00,DK1,125%,49.435899
2023-07-01T20:00:00,DK2,125%,23.436202
2023-07-01T19:00:00,DK1,125%,48.015592
2023-07-01T19:00:00,DK2,125%,22.408697
2023-07-01T18:00:00,DK1,125%,52.378188
2023-07-01T18:00:00,DK2,125%,22.720875
2023-07-01T17:00:00,DK1,125%,83.949332
2023-07-01T17:00:00,DK2,125%,30.908684
2023-07-01T16:00:00,DK1,125%,99.10277
2023-07-01T16:00:00,DK2,125%,40.343237
2023-07-01T15:00:00,DK1,125%,110.787087
2023-07-01T15:00:00,DK2,125%,63.502683
2023-07-01T14:00:00,DK1,125%,106.590822
2023-07-01T14:00:00,DK2,125%,70.460212
2023-07-01T13:00:00,DK1,125%,81.194132
2023-07-01T13:00:00,DK2,125%,41.660101
2023-07-01T12:00:00,DK1,125%,86.725794
2023-07-01T12:00:00,DK2,125%,28.568564
2023-07-01T11:00:00,DK1,125%,78.119657
2023-07-01T11:00:00,DK2,125%,28.938605
2023-07-01T10:00:00,DK1,125%,84.482202
2023-07-01T10:00:00,DK2,125%,31.356869
2023-07-01T09:00:00,DK1,125%,79.074659
2023-07-01T09:00:00,DK2,125%,36.640706
2023-07-01T08:00:00,DK1,125%,60.545689
2023-07-01T08:00:00,DK2,125%,38.175229
2023-07-01T07:00:00,DK1,125%,68.040946
2023-07-01T07:00:00,DK2,125%,35.3401
2023-07-01T06:00:00,DK1,125%,56.758116
2023-07-01T06:00:00,DK2,125%,36.257656
2023-07-01T05:00:00,DK1,125%,79.196434
2023-07-01T05:00:00,DK2,125%,41.476051
2023-07-01T04:00:00,DK1,125%,93.582454
2023-07-01T04:00:00,DK2,125%,46.341163
2023-07-01T03:00:00,DK1,125%,86.444178
2023-07-01T03:00:00,DK2,125%,46.595244
2023-07-01T02:00:00,DK1,125%,89.043233
2023-07-01T02:00:00,DK2,125%,50.021923
2023-07-01T01:00:00,DK1,125%,77.935722
2023-07-01T01:00:00,DK2,125%,53.143073
2023-07-01T00:00:00,DK1,125%,97.306124
2023-07-01T00:00:00,DK2,125%,51.033857
2023-06-30T23:00:00,DK1,125%,86.578493
2023-06-30T23:00:00,DK2,125%,51.297065
2023-06-30T22:00:00,DK1,125%,116.111924
2023-06-30T22:00:00,DK2,125%,48.408172
2023-06-30T21:00:00,DK1,125%,119.464354
2023-06-30T21:00:00,DK2,125%,47.61059
2023-06-30T20:00:00,DK1,125%,112.342025
2023-06-30T20:00:00,DK2,125%,53.221298
2023-06-30T19:00:00,DK1,125%,108.868463
2023-06-30T19:00:00,DK2,125%,63.417517
2023-06-30T18:00:00,DK1,125%,99.189258
2023-06-30T18:00:00,DK2,125%,59.052431
2023-06-30T17:00:00,DK1,125%,85.473369
2023-06-30T17:00:00,DK2,125%,49.59418
2023-06-30T16:00:00,DK1,125%,72.89207
2023-06-30T16:00:00,DK2,125%,44.78046
2023-06-30T15:00:00,DK1,125%,55.459606
2023-06-30T15:00:00,DK2,125%,39.875789
2023-06-30T14:00:00,DK1,125%,44.700607
2023-06-30T14:00:00,DK2,125%,36.589628
2023-06-30T13:00:00,DK1,125%,47.305672
2023-06-30T13:00:00,DK2,125%,37.71122
2023-06-30T12:00:00,DK1,125%,48.264216
2023-06-30T12:00:00,DK2,125%,37.104326
2023-06-30T11:00:00,DK1,125%,45.216464
2023-06-30T11:00:00,DK2,125%,36.882767
2023-06-30T10:00:00,DK1,125%,69.023114
2023-06-30T10:00:00,DK2,125%,38.021761
2023-06-30T09:00:00,DK1,125%,94.14331
2023-06-30T09:00:00,DK2,125%,49.135666
2023-06-30T08:00:00,DK1,125%,52.903152
2023-06-30T08:00:00,DK2,125%,38.811881
2023-06-30T07:00:00,DK1,125%,90.363066
2023-06-30T07:00:00,DK2,125%,51.821626
2023-06-30T06:00:00,DK1,125%,82.465992
2023-06-30T06:00:00,DK2,125%,52.678505
2023-06-30T05:00:00,DK1,125%,41.690492
2023-06-30T05:00:00,DK2,125%,41.653164
2023-06-30T04:00:00,DK1,125%,42.954376
2023-06-30T04:00:00,DK2,125%,40.661611
2023-06-30T03:00:00,DK1,125%,52.551949
2023-06-30T03:00:00,DK2,125%,42.77341
2023-06-30T02:00:00,DK1,125%,58.809641
2023-06-30T02:00:00,DK2,125%,47.004113
2023-06-30T01:00:00,DK1,125%,48.776259
2023-06-30T01:00:00,DK2,125%,42.513033
2023-06-30T00:00:00,DK1,125%,108.651394
2023-06-30T00:00:00,DK2,125%,49.984586
2023-06-29T23:00:00,DK1,125%,114.254629
2023-06-29T23:00:00,DK2,125%,78.026659
2023-06-29T22:00:00,DK1,125%,120.522073
2023-06-29T22:00:00,DK2,125%,69.481146
2023-06-29T21:00:00,DK1,125%,116.228106
2023-06-29T21:00:00,DK2,125%,71.95497
2023-06-29T20:00:00,DK1,125%,112.12771
2023-06-29T20:00:00,DK2,125%,113.270366
2023-06-29T19:00:00,DK1,125%,118.787843
2023-06-29T19:00:00,DK2,125%,58.801486
2023-06-29T18:00:00,DK1,125%,139.231681
2023-06-29T18:00:00,DK2,125%,83.047377
2023-06-29T17:00:00,DK1,125%,137.529622
2023-06-29T17:00:00,DK2,125%,142.449543
2023-06-29T16:00:00,DK1,125%,128.146377
2023-06-29T16:00:00,DK2,125%,97.609444
2023-06-29T15:00:00,DK1,125%,95.489683
2023-06-29T15:00:00,DK2,125%,100.514828
2023-06-29T14:00:00,DK1,125%,123.90607
2023-06-29T14:00:00,DK2,125%,136.827898
2023-06-29T13:00:00,DK1,125%,137.310511
2023-06-29T13:00:00,DK2,125%,119.867894
2023-06-29T12:00:00,DK1,125%,136.522719
2023-06-29T12:00:00,DK2,125%,168.444778
2023-06-29T11:00:00,DK1,125%,130.84934
2023-06-29T11:00:00,DK2,125%,104.332721
2023-06-29T10:00:00,DK1,125%,119.110093
2023-06-29T10:00:00,DK2,125%,102.631233
2023-06-29T09:00:00,DK1,125%,76.9585
2023-06-29T09:00:00,DK2,125%,84.787436
2023-06-29T08:00:00,DK1,125%,123.087155
2023-06-29T08:00:00,DK2,125%,115.738898
2023-06-29T07:00:00,DK1,125%,186.689273
2023-06-29T07:00:00,DK2,125%,68.030132
2023-06-29T06:00:00,DK1,125%,171.894599
2023-06-29T06:00:00,DK2,125%,54.687997
2023-06-29T05:00:00,DK1,125%,155.3352
2023-06-29T05:00:00,DK2,125%,62.799899
2023-06-29T04:00:00,DK1,125%,146.246035
2023-06-29T04:00:00,DK2,125%,54.588698
2023-06-29T03:00:00,DK1,125%,152.231934
2023-06-29T03:00:00,DK2,125%,51.630787
2023-06-29T02:00:00,DK1,125%,123.586713
2023-06-29T02:00:00,DK2,125%,52.809344
2023-06-29T01:00:00,DK1,125%,146.292745
2023-06-29T01:00:00,DK2,125%,54.880289
2023-06-29T00:00:00,DK1,125%,108.763648
2023-06-29T00:00:00,DK2,125%,50.187041
2023-06-28T23:00:00,DK1,125%,117.538023
2023-06-28T23:00:00,DK2,125%,56.842244
2023-06-28T22:00:00,DK1,125%,147.052741
2023-06-28T22:00:00,DK2,125%,54.649709
2023-06-28T21:00:00,DK1,125%,150.351365
2023-06-28T21:00:00,DK2,125%,51.098792
2023-06-28T20:00:00,DK1,125%,143.641881
2023-06-28T20:00:00,DK2,125%,57.123653
2023-06-28T19:00:00,DK1,125%,96.757277
2023-06-28T19:00:00,DK2,125%,71.391276
2023-06-28T18:00:00,DK1,125%,76.014349
2023-06-28T18:00:00,DK2,125%,168.164041
2023-06-28T17:00:00,DK1,125%,75.644079
2023-06-28T17:00:00,DK2,125%,121.689444
2023-06-28T16:00:00,DK1,125%,59.618025
2023-06-28T16:00:00,DK2,125%,82.754097
2023-06-28T15:00:00,DK1,125%,49.683946
2023-06-28T15:00:00,DK2,125%,73.12547
2023-06-28T14:00:00,DK1,125%,43.001213
2023-06-28T14:00:00,DK2,125%,54.908297
2023-06-28T13:00:00,DK1,125%,47.861627
2023-06-28T13:00:00,DK2,125%,58.182091
2023-06-28T12:00:00,DK1,125%,72.340167
2023-06-28T12:00:00,DK2,125%,57.655982
2023-06-28T11:00:00,DK1,125%,82.623652
2023-06-28T11:00:00,DK2,125%,51.470485
2023-06-28T10:00:00,DK1,125%,62.985177
2023-06-28T10:00:00,DK2,125%,54.779418
2023-06-28T09:00:00,DK1,125%,82.315273
2023-06-28T09:00:00,DK2,125%,58.375735
2023-06-28T08:00:00,DK1,125%,46.28354
2023-06-28T08:00:00,DK2,125%,44.697893
2023-06-28T07:00:00,DK1,125%,82.628307
2023-06-28T07:00:00,DK2,125%,39.099145
2023-06-28T06:00:00,DK1,125%,136.506777
2023-06-28T06:00:00,DK2,125%,44.067135
2023-06-28T05:00:00,DK1,125%,68.331429
2023-06-28T05:00:00,DK2,125%,32.046555
2023-06-28T04:00:00,DK1,125%,52.988018
2023-06-28T04:00:00,DK2,125%,31.557178
2023-06-28T03:00:00,DK1,125%,66.37796
2023-06-28T03:00:00,DK2,125%,30.5115
2023-06-28T02:00:00,DK1,125%,72.291081
2023-06-28T02:00:00,DK2,125%,29.046357
2023-06-28T01:00:00,DK1,125%,74.730837
2023-06-28T01:00:00,DK2,125%,30.311038
2023-06-28T00:00:00,DK1,125%,60.298853
2023-06-28T00:00:00,DK2,125%,32.126112
2023-06-27T23:00:00,DK1,125%,57.191462
2023-06-27T23:00:00,DK2,125%,31.292683
2023-06-27T22:00:00,DK1,125%,45.35928
2023-06-27T22:00:00,DK2,125%,30.619809
2023-06-27T21:00:00,DK1,125%,57.760043
2023-06-27T21:00:00,DK2,125%,34.576937
2023-06-27T20:00:00,DK1,125%,53.81219
2023-06-27T20:00:00,DK2,125%,34.631037
2023-06-27T19:00:00,DK1,125%,45.13582
2023-06-27T19:00:00,DK2,125%,31.556299
2023-06-27T18:00:00,DK1,125%,47.743163
2023-06-27T18:00:00,DK2,125%,30.809964
2023-06-27T17:00:00,DK1,125%,34.286418
2023-06-27T17:00:00,DK2,125%,27.097678
2023-06-27T16:00:00,DK1,125%,24.208619
2023-06-27T16:00:00,DK2,125%,25.189277
2023-06-27T15:00:00,DK1,125%,23.017961
2023-06-27T15:00:00,DK2,125%,24.055763
2023-06-27T14:00:00,DK1,125%,22.684822
2023-06-27T14:00:00,DK2,125%,22.257924
2023-06-27T13:00:00,DK1,125%,22.901107
2023-06-27T13:00:00,DK2,125%,23.713215
2023-06-27T12:00:00,DK1,125%,26.832537
2023-06-27T12:00:00,DK2,125%,24.603014
2023-06-27T11:00:00,DK1,125%,28.446449
2023-06-27T11:00:00,DK2,125%,25.33565
2023-06-27T10:00:00,DK1,125%,35.307266
2023-06-27T10:00:00,DK2,125%,24.614219
2023-06-27T09:00:00,DK1,125%,35.234878
2023-06-27T09:00:00,DK2,125%,24.988886
2023-06-27T08:00:00,DK1,125%,30.222586
2023-06-27T08:00:00,DK2,125%,26.770283
2023-06-27T07:00:00,DK1,125%,43.940281
2023-06-27T07:00:00,DK2,125%,28.312521
2023-06-27T06:00:00,DK1,125%,54.512661
2023-06-27T06:00:00,DK2,125%,31.307628
2023-06-27T05:00:00,DK1,125%,39.720958
2023-06-27T05:00:00,DK2,125%,30.440386
2023-06-27T04:00:00,DK1,125%,39.233817
2023-06-27T04:00:00,DK2,125%,27.025024
2023-06-27T03:00:00,DK1,125%,38.550835
2023-06-27T03:00:00,DK2,125%,27.054683
2023-06-27T02:00:00,DK1,125%,42.159589
2023-06-27T02:00:00,DK2,125%,29.907082
2023-06-27T01:00:00,DK1,125%,41.62975
2023-06-27T01:00:00,DK2,125%,29.377262
2023-06-27T00:00:00,DK1,125%,37.017719
2023-06-27T00:00:00,DK2,125%,26.943453
2023-06-26T23:00:00,DK1,125%,36.950243
2023-06-26T23:00:00,DK2,125%,30.374979
2023-06-26T22:00:00,DK1,125%,36.296982
2023-06-26T22:00:00,DK2,125%,34.061278
2023-06-26T21:00:00,DK1,125%,57.774636
2023-06-26T21:00:00,DK2,125%,40.249396
2023-06-26T20:00:00,DK1,125%,59.04998
2023-06-26T20:00:00,DK2,125%,42.358494
2023-06-26T19:00:00,DK1,125%,57.019698
2023-06-26T19:00:00,DK2,125%,49.42076
2023-06-26T18:00:00,DK1,125%,58.316746
2023-06-26T18:00:00,DK2,125%,51.14796
2023-06-26T17:00:00,DK1,125%,40.03211
2023-06-26T17:00:00,DK2,125%,39.862243
2023-06-26T16:00:00,DK1,125%,36.43951
2023-06-26T16:00:00,DK2,125%,54.458305
2023-06-26T15:00:00,DK1,125%,53.028518
2023-06-26T15:00:00,DK2,125%,60.809273
2023-06-26T14:00:00,DK1,125%,63.209617
2023-06-26T14:00:00,DK2,125%,61.83289
2023-06-26T13:00:00,DK1,125%,87.901556
2023-06-26T13:00:00,DK2,125%,96.920971
2023-06-26T12:00:00,DK1,125%,130.518845
2023-06-26T12:00:00,DK2,125%,62.651928
2023-06-26T11:00:00,DK1,125%,101.560803
2023-06-26T11:00:00,DK2,125%,44.917133
2023-06-26T10:00:00,DK1,125%,78.019786
2023-06-26T10:00:00,DK2,125%,52.368868
2023-06-26T09:00:00,DK1,125%,68.968664
2023-06-26T09:00:00,DK2,125%,50.399289
2023-06-26T08:00:00,DK1,125%,73.81525
2023-06-26T08:00:00,DK2,125%,79.169103
2023-06-26T07:00:00,DK1,125%,84.324647
2023-06-26T07:00:00,DK2,125%,77.856866
2023-06-26T06:00:00,DK1,125%,74.647014
2023-06-26T06:00:00,DK2,125%,95.718346
2023-06-26T05:00:00,DK1,125%,81.022795
2023-06-26T05:00:00,DK2,125%,86.68423
2023-06-26T04:00:00,DK1,125%,106.011532
2023-06-26T04:00:00,DK2,125%,77.508864
2023-06-26T03:00:00,DK1,125%,112.294403
2023-06-26T03:00:00,DK2,125%,82.802358
2023-06-26T02:00:00,DK1,125%,128.352285
2023-06-26T02:00:00,DK2,125%,103.938397
2023-06-26T01:00:00,DK1,125%,137.729688
2023-06-26T01:00:00,DK2,125%,109.701135
2023-06-26T00:00:00,DK1,125%,187.061238
2023-06-26T00:00:00,DK2,125%,118.676064
2023-06-25T23:00:00,DK1,125%,220.516523
2023-06-25T23:00:00,DK2,125%,158.355453
2023-06-25T22:00:00,DK1,125%,253.745501
2023-06-25T22:00:00,DK2,125%,144.762591
2023-06-25T21:00:00,DK1,125%,190.143927
2023-06-25T21:00:00,DK2,125%,142.956334
2023-06-25T20:00:00,DK1,125%,168.485276
2023-06-25T20:00:00,DK2,125%,74.83646
2023-06-25T19:00:00,DK1,125%,212.138302
2023-06-25T19:00:00,DK2,125%,60.274445
2023-06-25T18:00:00,DK1,125%,167.309345
2023-06-25T18:00:00,DK2,125%,49.836873
2023-06-25T17:00:00,DK1,125%,187.762873
2023-06-25T17:00:00,DK2,125%,50.336162
2023-06-25T16:00:00,DK1,125%,192.771714
2023-06-25T16:00:00,DK2,125%,110.157051
2023-06-25T15:00:00,DK1,125%,171.901709
2023-06-25T15:00:00,DK2,125%,109.585802
2023-06-25T14:00:00,DK1,125%,246.600343
2023-06-25T14:00:00,DK2,125%,194.572279
2023-06-25T13:00:00,DK1,125%,264.989818
2023-06-25T13:00:00,DK2,125%,205.751694
2023-06-25T12:00:00,DK1,125%,271.512347
2023-06-25T12:00:00,DK2,125%,211.499107
2023-06-25T11:00:00,DK1,125%,292.189407
2023-06-25T11:00:00,DK2,125%,218.484903
2023-06-25T10:00:00,DK1,125%,217.536921
2023-06-25T10:00:00,DK2,125%,122.583876
2023-06-25T09:00:00,DK1,125%,256.174832
2023-06-25T09:00:00,DK2,125%,72.182578
2023-06-25T08:00:00,DK1,125%,199.287147
2023-06-25T08:00:00,DK2,125%,52.869283
2023-06-25T07:00:00,DK1,125%,187.755015
2023-06-25T07:00:00,DK2,125%,63.434971
2023-06-25T06:00:00,DK1,125%,166.297815
2023-06-25T06:00:00,DK2,125%,65.552597
2023-06-25T05:00:00,DK1,125%,172.518491
2023-06-25T05:00:00,DK2,125%,57.033024
2023-06-25T04:00:00,DK1,125%,160.387861
2023-06-25T04:00:00,DK2,125%,51.641894
2023-06-25T03:00:00,DK1,125%,161.937188
2023-06-25T03:00:00,DK2,125%,51.478564
2023-06-25T02:00:00,DK1,125%,163.867373
2023-06-25T02:00:00,DK2,125%,50.876649
2023-06-25T01:00:00,DK1,125%,156.080894
2023-06-25T01:00:00,DK2,125%,54.001974
2023-06-25T00:00:00,DK1,125%,89.035791
2023-06-25T00:00:00,DK2,125%,51.664877
2023-06-24T23:00:00,DK1,125%,81.826969
2023-06-24T23:00:00,DK2,125%,51.380789
2023-06-24T22:00:00,DK1,125%,186.835154
2023-06-24T22:00:00,DK2,125%,66.5141
2023-06-24T21:00:00,DK1,125%,187.276299
2023-06-24T21:00:00,DK2,125%,72.610761
2023-06-24T20:00:00,DK1,125%,164.566985
2023-06-24T20:00:00,DK2,125%,60.918078
2023-06-24T19:00:00,DK1,125%,157.384734
2023-06-24T19:00:00,DK2,125%,45.90809
2023-06-24T18:00:00,DK1,125%,162.195627
2023-06-24T18:00:00,DK2,125%,43.343698
2023-06-24T17:00:00,DK1,125%,132.869235
2023-06-24T17:00:00,DK2,125%,42.411378
2023-06-24T16:00:00,DK1,125%,112.136769
2023-06-24T16:00:00,DK2,125%,39.992986
2023-06-24T15:00:00,DK1,125%,166.617669
2023-06-24T15:00:00,DK2,125%,44.39297
2023-06-24T14:00:00,DK1,125%,145.734967
2023-06-24T14:00:00,DK2,125%,93.844931
2023-06-24T13:00:00,DK1,125%,140.173537
2023-06-24T13:00:00,DK2,125%,44.2802
2023-06-24T12:00:00,DK1,125%,122.423444
2023-06-24T12:00:00,DK2,125%,38.931284
2023-06-24T11:00:00,DK1,125%,83.87724
2023-06-24T11:00:00,DK2,125%,38.705147
2023-06-24T10:00:00,DK1,125%,59.716025
2023-06-24T10:00:00,DK2,125%,41.192281
2023-06-24T09:00:00,DK1,125%,64.249126
2023-06-24T09:00:00,DK2,125%,44.125554
2023-06-24T08:00:00,DK1,125%,52.122178
2023-06-24T08:00:00,DK2,125%,44.61864
2023-06-24T07:00:00,DK1,125%,113.863259
2023-06-24T07:00:00,DK2,125%,43.797142
2023-06-24T06:00:00,DK1,125%,71.604987
2023-06-24T06:00:00,DK2,125%,43.000072
2023-06-24T05:00:00,DK1,125%,58.952567
2023-06-24T05:00:00,DK2,125%,42.329218
2023-06-24T04:00:00,DK1,125%,56.359486
2023-06-24T04:00:00,DK2,125%,41.535092
2023-06-24T03:00:00,DK1,125%,54.745287
2023-06-24T03:00:00,DK2,125%,40.186772
2023-06-24T02:00:00,DK1,125%,61.493132
2023-06-24T02:00:00,DK2,125%,43.651358
2023-06-24T01:00:00,DK1,125%,61.494207
2023-06-24T01:00:00,DK2,125%,41.671291
2023-06-24T00:00:00,DK1,125%,64.32118
2023-06-24T00:00:00,DK2,125%,45.508228
2023-06-23T23:00:00,DK1,125%,64.493283
2023-06-23T23:00:00,DK2,125%,42.659715
2023-06-23T22:00:00,DK1,125%,78.307187
2023-06-23T22:00:00,DK2,125%,45.294545
2023-06-23T21:00:00,DK1,125%,94.93531
2023-06-23T21:00:00,DK2,125%,52.734265
2023-06-23T20:00:00,DK1,125%,57.662402
2023-06-23T20:00:00,DK2,125%,44.101491
2023-06-23T19:00:00,DK1,125%,56.642496
2023-06-23T19:00:00,DK2,125%,42.530865
2023-06-23T18:00:00,DK1,125%,58.987828
2023-06-23T18:00:00,DK2,125%,39.913629
2023-06-23T17:00:00,DK1,125%,57.612582
2023-06-23T17:00:00,DK2,125%,42.135732
2023-06-23T16:00:00,DK1,125%,44.197704
2023-06-23T16:00:00,DK2,125%,43.19498
2023-06-23T15:00:00,DK1,125%,51.224579
2023-06-23T15:00:00,DK2,125%,43.622459
2023-06-23T14:00:00,DK1,125%,46.370086
2023-06-23T14:00:00,DK2,125%,44.629788
2023-06-23T13:00:00,DK1,125%,62.641659
2023-06-23T13:00:00,DK2,125%,46.549561
2023-06-23T12:00:00,DK1,125%,41.673351
2023-06-23T12:00:00,DK2,125%,46.06601
2023-06-23T11:00:00,DK1,125%,46.189406
2023-06-23T11:00:00,DK2,125%,49.21354
2023-06-23T10:00:00,DK1,125%,52.837808
2023-06-23T10:00:00,DK2,125%,49.43033
2023-06-23T09:00:00,DK1,125%,78.53066
2023-06-23T09:00:00,DK2,125%,54.123717
2023-06-23T08:00:00,DK1,125%,100.486098
2023-06-23T08:00:00,DK2,125%,56.583791
2023-06-23T07:00:00,DK1,125%,168.315177
2023-06-23T07:00:00,DK2,125%,77.238094
2023-06-23T06:00:00,DK1,125%,86.172689
2023-06-23T06:00:00,DK2,125%,56.857066
2023-06-23T05:00:00,DK1,125%,68.002636
2023-06-23T05:00:00,DK2,125%,48.637914
2023-06-23T04:00:00,DK1,125%,96.176125
2023-06-23T04:00:00,DK2,125%,55.231505
2023-06-23T03:00:00,DK1,125%,78.544158
2023-06-23T03:00:00,DK2,125%,47.004252
2023-06-23T02:00:00,DK1,125%,68.517881
2023-06-23T02:00:00,DK2,125%,48.097353
2023-06-23T01:00:00,DK1,125%,66.019535
2023-06-23T01:00:00,DK2,125%,48.598335
2023-06-23T00:00:00,DK1,125%,64.478968
2023-06-23T00:00:00,DK2,125%,52.561137
2023-06-22T23:00:00,DK1,125%,125.243169
2023-06-22T23:00:00,DK2,125%,63.093872
2023-06-22T22:00:00,DK1,125%,72.908998
2023-06-22T22:00:00,DK2,125%,58.158024
2023-06-22T21:00:00,DK1,125%,67.038835
2023-06-22T21:00:00,DK2,125%,50.322234
2023-06-22T20:00:00,DK1,125%,78.155098
2023-06-22T20:00:00,DK2,125%,56.161332
2023-06-22T19:00:00,DK1,125%,81.18392
2023-06-22T19:00:00,DK2,125%,63.450835
2023-06-22T18:00:00,DK1,125%,79.512438
2023-06-22T18:00:00,DK2,125%,61.864573
2023-06-22T17:00:00,DK1,125%,70.126559
2023-06-22T17:00:00,DK2,125%,56.221779
2023-06-22T16:00:00,DK1,125%,52.802299
2023-06-22T16:00:00,DK2,125%,47.298741
2023-06-22T15:00:00,DK1,125%,51.205402
2023-06-22T15:00:00,DK2,125%,45.004294
2023-06-22T14:00:00,DK1,125%,55.430197
2023-06-22T14:00:00,DK2,125%,45.061202
2023-06-22T13:00:00,DK1,125%,54.764784
2023-06-22T13:00:00,DK2,125%,44.587641
2023-06-22T12:00:00,DK1,125%,57.611256
2023-06-22T12:00:00,DK2,125%,46.308079
2023-06-22T11:00:00,DK1,125%,126.184067
2023-06-22T11:00:00,DK2,125%,60.152347
2023-06-22T10:00:00,DK1,125%,102.795165
2023-06-22T10:00:00,DK2,125%,56.012654
2023-06-22T09:00:00,DK1,125%,133.923412
2023-06-22T09:00:00,DK2,125%,67.554416
2023-06-22T08:00:00,DK1,125%,131.101351
2023-06-22T08:00:00,DK2,125%,58.925551
2023-06-22T07:00:00,DK1,125%,158.601636
2023-06-22T07:00:00,DK2,125%,54.508343
2023-06-22T06:00:00,DK1,125%,169.349704
2023-06-22T06:00:00,DK2,125%,54.525456
2023-06-22T05:00:00,DK1,125%,165.698542
2023-06-22T05:00:00,DK2,125%,54.521941
2023-06-22T04:00:00,DK1,125%,77.771655
2023-06-22T04:00:00,DK2,125%,46.450115
2023-06-22T03:00:00,DK1,125%,163.055638
2023-06-22T03:00:00,DK2,125%,45.563449
2023-06-22T02:00:00,DK1,125%,158.399191
2023-06-22T02:00:00,DK2,125%,47.341659
2023-06-22T01:00:00,DK1,125%,177.814796
2023-06-22T01:00:00,DK2,125%,59.073413
2023-06-22T00:00:00,DK1,125%,167.770507
2023-06-22T00:00:00,DK2,125%,57.893125
2023-06-21T23:00:00,DK1,125%,117.973114
2023-06-21T23:00:00,DK2,125%,55.340878
2023-06-21T22:00:00,DK1,125%,69.680476
2023-06-21T22:00:00,DK2,125%,44.890657
2023-06-21T21:00:00,DK1,125%,97.091831
2023-06-21T21:00:00,DK2,125%,38.236328
2023-06-21T20:00:00,DK1,125%,145.86816
2023-06-21T20:00:00,DK2,125%,35.090409
2023-06-21T19:00:00,DK1,125%,68.619821
2023-06-21T19:00:00,DK2,125%,32.319942
2023-06-21T18:00:00,DK1,125%,48.126158
2023-06-21T18:00:00,DK2,125%,30.260078
2023-06-21T17:00:00,DK1,125%,30.598445
2023-06-21T17:00:00,DK2,125%,30.505004
2023-06-21T16:00:00,DK1,125%,41.814198
2023-06-21T16:00:00,DK2,125%,33.256034
2023-06-21T15:00:00,DK1,125%,41.294384
2023-06-21T15:00:00,DK2,125%,33.016558
2023-06-21T14:00:00,DK1,125%,53.265946
2023-06-21T14:00:00,DK2,125%,34.782486
2023-06-21T13:00:00,DK1,125%,86.474256
2023-06-21T13:00:00,DK2,125%,38.495177
2023-06-21T12:00:00,DK1,125%,74.892758
2023-06-21T12:00:00,DK2,125%,41.446778
2023-06-21T11:00:00,DK1,125%,113.849916
2023-06-21T11:00:00,DK2,125%,60.871751
2023-06-21T10:00:00,DK1,125%,138.666522
2023-06-21T10:00:00,DK2,125%,70.724799
2023-06-21T09:00:00,DK1,125%,130.630155
2023-06-21T09:00:00,DK2,125%,69.950527
2023-06-21T08:00:00,DK1,125%,156.305252
2023-06-21T08:00:00,DK2,125%,72.613857
2023-06-21T07:00:00,DK1,125%,143.067376
2023-06-21T07:00:00,DK2,125%,61.650477
2023-06-21T06:00:00,DK1,125%,160.897779
2023-06-21T06:00:00,DK2,125%,51.251924
2023-06-21T05:00:00,DK1,125%,143.41092
2023-06-21T05:00:00,DK2,125%,49.403097
2023-06-21T04:00:00,DK1,125%,151.628927
2023-06-21T04:00:00,DK2,125%,51.186091
2023-06-21T03:00:00,DK1,125%,109.861194
2023-06-21T03:00:00,DK2,125%,54.18559
2023-06-21T02:00:00,DK1,125%,102.061461
2023-06-21T02:00:00,DK2,125%,49.172404
2023-06-21T01:00:00,DK1,125%,119.763806
2023-06-21T01:00:00,DK2,125%,50.822335
2023-06-21T00:00:00,DK1,125%,81.498703
2023-06-21T00:00:00,DK2,125%,54.011723
2023-06-20T23:00:00,DK1,125%,116.374207
2023-06-20T23:00:00,DK2,125%,54.564713
2023-06-20T22:00:00,DK1,125%,99.311271
2023-06-20T22:00:00,DK2,125%,49.816507
2023-06-20T21:00:00,DK1,125%,100.270636
2023-06-20T21:00:00,DK2,125%,61.325366
2023-06-20T20:00:00,DK1,125%,131.968225
2023-06-20T20:00:00,DK2,125%,48.282635
2023-06-20T19:00:00,DK1,125%,168.438726
2023-06-20T19:00:00,DK2,125%,65.965871
